FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.580220522,0.848643780,0.816346169,0.876851857
0.581008101,0.848643780,0.816346169,0.876851857
0.581795680,0.848778427,0.816696942,0.876984119
0.582583258,0.848949134,0.817017376,0.877041280
0.583370837,0.849102736,0.817017376,0.877041280
0.584158416,0.849102736,0.817017376,0.877041280
0.584945995,0.849266469,0.817475736,0.877110720
0.585733573,0.849417090,0.817761362,0.877110720
0.586521152,0.849417090,0.817761362,0.877110720
0.587308731,0.849550843,0.817853928,0.877110720
0.588096310,0.849654913,0.817853928,0.877110720
0.588883888,0.849654913,0.817853928,0.877110720
0.589671467,0.849789977,0.819379091,0.877110720
0.590459046,0.849943042,0.819379091,0.877110720
0.591246625,0.850062191,0.819379091,0.877245486
0.592034203,0.850062191,0.819379091,0.877245486
0.592821782,0.850195050,0.819379091,0.877245486
0.593609361,0.850297511,0.819657326,0.877425969
0.594396940,0.850297511,0.819657326,0.877425969
0.595184518,0.850443840,0.819657326,0.877733588
0.595972097,0.850546002,0.819784522,0.877733588
0.596759676,0.850546002,0.819784522,0.877733588
0.597547255,0.850674510,0.819784522,0.878073752
0.598334833,0.850808680,0.819784522,0.878211200
0.599122412,0.850942612,0.820397139,0.878211200
0.599909991,0.850942612,0.820397139,0.878211200
0.600697570,0.851059675,0.820397139,0.878623188
0.601485149,0.851175904,0.820459306,0.878623188
0.602272727,0.851175904,0.820459306,0.878623188
0.603060306,0.851306260,0.820459306,0.879098356
0.603847885,0.851436257,0.820459306,0.879098356
0.604635464,0.851436257,0.820459306,0.879098356
0.605423042,0.851545513,0.820459306,0.879241526
0.606210621,0.851679325,0.820459306,0.879496396
0.606998200,0.851815403,0.820921957,0.879629612
0.607785779,0.851815403,0.820921957,0.879629612
0.608573357,0.851920426,0.822201312,0.879740953
0.609360936,0.852031112,0.822201312,0.879797995
0.610148515,0.852031112,0.822201312,0.879797995
0.610936094,0.852146029,0.822202146,0.879923165
0.611723672,0.852261961,0.822202146,0.879924953
0.612511251,0.852261961,0.822202146,0.879924953
0.613298830,0.852419138,0.822283626,0.879924953
0.614086409,0.852561533,0.822463751,0.879924953
0.614873987,0.852718174,0.822532415,0.879960299
0.615661566,0.852718174,0.822532415,0.879960299
0.616449145,0.852830350,0.822532415,0.879960299
0.617236724,0.852955937,0.822773159,0.879960299
0.618024302,0.852955937,0.822773159,0.879960299
0.618811881,0.853116870,0.823076904,0.880157173
0.619599460,0.853235364,0.823076904,0.880715728
0.620387039,0.853235364,0.823076904,0.880715728
0.621174617,0.853354752,0.823076904,0.880715728
0.621962196,0.853486300,0.823076904,0.880952358
0.622749775,0.853621900,0.823076904,0.880952358
0.623537354,0.853621900,0.823076904,0.880952358
0.624324932,0.853764534,0.823104680,0.880974710
0.625112511,0.853899896,0.823369563,0.880974710
0.625900090,0.853899896,0.823369563,0.880974710
0.626687669,0.854056180,0.823369563,0.881616950
0.627475248,0.854167879,0.823369563,0.881616950
0.628262826,0.854167879,0.823369563,0.881616950
0.629050405,0.854284167,0.823369563,0.881616950
0.629837984,0.854437768,0.824165940,0.881944418
0.630625563,0.854437768,0.824165940,0.881944418
0.631413141,0.854562998,0.824165940,0.882804990
0.632200720,0.854682267,0.824165940,0.882804990
0.632988299,0.854838610,0.824165940,0.882804990
0.633775878,0.854838610,0.824165940,0.882804990
0.634563456,0.855004013,0.824165940,0.883697808
0.635351035,0.855124414,0.824271858,0.883786321
0.636138614,0.855124414,0.824271858,0.883786321
0.636926193,0.855265558,0.824271858,0.883786321
0.637713771,0.855400860,0.824271858,0.883992791
0.638501350,0.855400860,0.824271858,0.883992791
0.639288929,0.855554819,0.824271858,0.884086430
0.640076508,0.855666757,0.824271858,0.884231508
0.640864086,0.855798662,0.824271858,0.884723544
0.641651665,0.855798662,0.824271858,0.884723544
0.642439244,0.855951011,0.824271858,0.884723544
0.643226823,0.856042624,0.824634671,0.884723544
0.644014401,0.856042624,0.824634671,0.884723544
0.644801980,0.856209040,0.824634671,0.884723544
0.645589559,0.856350839,0.824634671,0.884784520
0.646377138,0.856350839,0.824634671,0.884784520
0.647164716,0.856503189,0.824634671,0.885199249
0.647952295,0.856642842,0.824817538,0.885199249
0.648739874,0.856750846,0.824817538,0.885686815
0.649527453,0.856750846,0.824817538,0.885686815
0.650315032,0.856871068,0.824817538,0.885742188
0.651102610,0.857008815,0.824817538,0.885791361
0.651890189,0.857008815,0.824817538,0.885791361
0.652677768,0.857138515,0.824817538,0.885791361
0.653465347,0.857293487,0.824817538,0.886148036
0.654252925,0.857293487,0.824817538,0.886148036
0.655040504,0.857455313,0.824817538,0.886148036
0.655828083,0.857585669,0.824817538,0.886904776
0.656615662,0.857740223,0.824817538,0.886904776
0.657403240,0.857740223,0.824817538,0.886904776
0.658190819,0.857859194,0.825242698,0.886904776
0.658978398,0.857988596,0.825242698,0.886904776
0.659765977,0.857988596,0.825242698,0.886904776
0.660553555,0.858116567,0.825242698,0.887033403
0.661341134,0.858279586,0.825860262,0.887096763
0.662128713,0.858279586,0.825860262,0.887096763
0.662916292,0.858419657,0.825860262,0.887096763
0.663703870,0.858568013,0.826382160,0.887905598
0.664491449,0.858734548,0.826382160,0.887962937
0.665279028,0.858734548,0.826382160,0.887962937
0.666066607,0.858860731,0.826382160,0.887962937
0.666854185,0.858998656,0.827766180,0.888059676
0.667641764,0.858998656,0.827766180,0.888059676
0.668429343,0.859133422,0.827766180,0.888240993
0.669216922,0.859294057,0.827766180,0.888446212
0.670004500,0.859294057,0.827766180,0.888446212
0.670792079,0.859430730,0.827766180,0.888446212
0.671579658,0.859597325,0.827766180,0.888472378
0.672367237,0.859724581,0.828153551,0.888888896
0.673154815,0.859724581,0.828153551,0.888888896
0.673942394,0.859893501,0.828153551,0.888888896
0.674729973,0.860044658,0.828321993,0.889846742
0.675517552,0.860044658,0.828321993,0.889846742
0.676305131,0.860205531,0.828321993,0.889880955
0.677092709,0.860360861,0.828321993,0.889880955
0.677880288,0.860360861,0.828321993,0.889880955
0.678667867,0.860516608,0.828321993,0.889880955
0.679455446,0.860667050,0.828729272,0.889980376
0.680243024,0.860808611,0.828729272,0.889980376
0.681030603,0.860808611,0.828729272,0.889980376
0.681818182,0.860954583,0.828729272,0.890120983
0.682605761,0.861116946,0.828729272,0.890120983
0.683393339,0.861116946,0.828729272,0.890120983
0.684180918,0.861294448,0.828911245,0.890625000
0.684968497,0.861453593,0.828911245,0.890625000
0.685756076,0.861453593,0.828911245,0.890625000
0.686543654,0.861597896,0.828911245,0.890625000
0.687331233,0.861747324,0.828988552,0.890740752
0.688118812,0.861910522,0.828988552,0.891241550
0.688906391,0.861910522,0.828988552,0.891241550
0.689693969,0.862096071,0.828988552,0.891762435
0.690481548,0.862246871,0.828988552,0.891762435
0.691269127,0.862246871,0.828988552,0.891762435
0.692056706,0.862388313,0.828988552,0.891762435
0.692844284,0.862538338,0.828988552,0.891762435
0.693631863,0.862538338,0.828988552,0.891762435
0.694419442,0.862741590,0.829291940,0.891762435
0.695207021,0.862895250,0.829291940,0.892561972
0.695994599,0.863031864,0.829291940,0.892561972
0.696782178,0.863031864,0.829291940,0.892561972
0.697569757,0.863231778,0.829291940,0.892561972
0.698357336,0.863365352,0.829291940,0.892578125
0.699144914,0.863365352,0.829291940,0.892578125
0.699932493,0.863513291,0.829291940,0.892578125
0.700720072,0.863694191,0.829291940,0.892578125
0.701507651,0.863694191,0.829291940,0.892578125
0.702295230,0.863866329,0.829787254,0.893115938
0.703082808,0.864040673,0.829787254,0.893115938
0.703870387,0.864253581,0.829787254,0.893115938
0.704657966,0.864253581,0.829787254,0.893115938
0.705445545,0.864398837,0.830741107,0.893678188
0.706233123,0.864559710,0.830741107,0.894250512
0.707020702,0.864559710,0.830741107,0.894250512
0.707808281,0.864710093,0.830741107,0.894981384
0.708595860,0.864919543,0.830741107,0.895507812
0.709383438,0.864919543,0.830741107,0.895507812
0.710171017,0.865096748,0.830741107,0.895507812
0.710958596,0.865301073,0.830741107,0.896519303
0.711746175,0.865486503,0.830897689,0.896519303
0.712533753,0.865486503,0.830897689,0.896519303
0.713321332,0.865653574,0.830897689,0.896519303
0.714108911,0.865835607,0.831932783,0.896551728
0.714896490,0.865835607,0.831932783,0.896551728
0.715684068,0.866029680,0.831932783,0.896551728
0.716471647,0.866218090,0.831932783,0.896551728
0.717259226,0.866218090,0.831932783,0.896551728
0.718046805,0.866441309,0.831941545,0.896987379
0.718834383,0.866610944,0.832116783,0.897533178
0.719621962,0.866789281,0.832116783,0.897533178
0.720409541,0.866789281,0.832116783,0.897533178
0.721197120,0.866947889,0.832116783,0.897533178
0.721984698,0.867138743,0.832412541,0.897533178
0.722772277,0.867138743,0.832412541,0.897533178
0.723559856,0.867349088,0.832412541,0.897533178
0.724347435,0.867546856,0.832866490,0.897533178
0.725135014,0.867546856,0.832866490,0.897533178
0.725922592,0.867788315,0.832866490,0.897705555
0.726710171,0.867996752,0.833032489,0.897738457
0.727497750,0.868198514,0.833800197,0.897738457
0.728285329,0.868198514,0.833800197,0.897738457
0.729072907,0.868375182,0.833800197,0.897959173
0.729860486,0.868563294,0.834254146,0.897959173
0.730648065,0.868563294,0.834254146,0.897959173
0.731435644,0.868749857,0.834254146,0.897979796
0.732223222,0.868955851,0.834733903,0.898400724
0.733010801,0.868955851,0.834733903,0.898400724
0.733798380,0.869151473,0.834733903,0.898400724
0.734585959,0.869356334,0.834733903,0.898400724
0.735373537,0.869499564,0.834986448,0.898721755
0.736161116,0.869499564,0.834986448,0.898721755
0.736948695,0.869688213,0.834986448,0.898721755
0.737736274,0.869913578,0.835216582,0.899175048
0.738523852,0.869913578,0.835216582,0.899175048
0.739311431,0.870089471,0.836158216,0.899425268
0.740099010,0.870274901,0.836158216,0.899617612
0.740886589,0.870274901,0.836158216,0.899617612
0.741674167,0.870458961,0.836158216,0.899704993
0.742461746,0.870682001,0.836601317,0.899704993
0.743249325,0.870845199,0.837008655,0.900186539
0.744036904,0.870845199,0.837008655,0.900186539
0.744824482,0.871077299,0.837008655,0.900383115
0.745612061,0.871241033,0.837099791,0.900615633
0.746399640,0.871241033,0.837099791,0.900615633
0.747187219,0.871396482,0.837099791,0.900615633
0.747974797,0.871538520,0.837099791,0.900785863
0.748762376,0.871538520,0.837099791,0.900785863
0.749549955,0.871716678,0.837343574,0.900785863
0.750337534,0.871914923,0.837343574,0.901010096
0.751125113,0.871914923,0.837343574,0.901010096
0.751912691,0.872089028,0.837967396,0.901010096
0.752700270,0.872307956,0.837967396,0.901486993
0.753487849,0.872467875,0.838991284,0.901486993
0.754275428,0.872467875,0.838991284,0.901486993
0.755063006,0.872648120,0.839134514,0.901486993
0.755850585,0.872798681,0.839134514,0.901486993
0.756638164,0.872798681,0.839134514,0.901486993
0.757425743,0.872957408,0.839134514,0.901486993
0.758213321,0.873137057,0.839134514,0.901768148
0.759000900,0.873137057,0.839134514,0.901768148
0.759788479,0.873335838,0.840231001,0.901777387
0.760576058,0.873499036,0.840258539,0.901924849
0.761363636,0.873656631,0.840258539,0.902485669
0.762151215,0.873656631,0.840258539,0.902485669
0.762938794,0.873840034,0.840258539,0.902941167
0.763726373,0.874010146,0.840384603,0.903193593
0.764513951,0.874010146,0.840384603,0.903193593
0.765301530,0.874189138,0.841392636,0.903225780
0.766089109,0.874375880,0.841475546,0.903225780
0.766876688,0.874375880,0.841475546,0.903225780
0.767664266,0.874561191,0.841475546,0.903284669
0.768451845,0.874742806,0.841475546,0.903320312
0.769239424,0.874936879,0.842057765,0.903441668
0.770027003,0.874936879,0.842057765,0.903441668
0.770814581,0.875112593,0.842057765,0.903441668
0.771602160,0.875283182,0.842203557,0.903441668
0.772389739,0.875283182,0.842203557,0.903441668
0.773177318,0.875458241,0.842203557,0.903648257
0.773964896,0.875628173,0.842203557,0.903648257
0.774752475,0.875628173,0.842203557,0.903648257
0.775540054,0.875833035,0.842203557,0.903648257
0.776327633,0.875983775,0.842203557,0.903648257
0.777115212,0.876147628,0.843212247,0.903648257
0.777902790,0.876147628,0.843212247,0.903648257
0.778690369,0.876277685,0.843212247,0.903758049
0.779477948,0.876443863,0.844588339,0.904382467
0.780265527,0.876443863,0.844588339,0.904382467
0.781053105,0.876593411,0.844588339,0.904572546
0.781840684,0.876760900,0.844588339,0.904672921
0.782628263,0.876760900,0.844588339,0.904672921
0.783415842,0.876887321,0.844588339,0.904672921
0.784203420,0.877023220,0.844588339,0.904761910
0.784990999,0.877134681,0.844765365,0.905123353
0.785778578,0.877134681,0.844765365,0.905123353
0.786566157,0.877280533,0.845004678,0.905123353
0.787353735,0.877430022,0.845513403,0.905172408
0.788141314,0.877430022,0.845513403,0.905172408
0.788928893,0.877573609,0.845513403,0.905172408
0.789716472,0.877716184,0.845513403,0.905172408
0.790504050,0.877716184,0.845513403,0.905172408
0.791291629,0.877855957,0.845513403,0.905172408
0.792079208,0.878014505,0.845719635,0.905172408
0.792866787,0.878170669,0.845719635,0.905172408
0.793654365,0.878170669,0.845719635,0.905172408
0.794441944,0.878306866,0.845938385,0.905172408
0.795229523,0.878477454,0.846596360,0.905172408
0.796017102,0.878477454,0.846596360,0.905172408
0.796804680,0.878582418,0.847610474,0.905172408
0.797592259,0.878734469,0.847868204,0.905678511
0.798379838,0.878734469,0.847868204,0.905678511
0.799167417,0.878867686,0.848124444,0.905678511
0.799954995,0.879003227,0.848124444,0.905678511
0.800742574,0.879159570,0.848124444,0.906060576
0.801530153,0.879159570,0.848124444,0.906060576
0.802317732,0.879277825,0.848893166,0.906474829
0.803105311,0.879385471,0.848893166,0.906474829
0.803892889,0.879385471,0.848893166,0.906474829
0.804680468,0.879517198,0.848893166,0.906474829
0.805468047,0.879651725,0.848893166,0.906474829
0.806255626,0.879651725,0.848893166,0.906474829
0.807043204,0.879809380,0.848893166,0.906474829
0.807830783,0.879947186,0.849129617,0.906588018
0.808618362,0.880089819,0.849472702,0.906588018
0.809405941,0.880089819,0.849472702,0.906588018
0.810193519,0.880236328,0.849472702,0.907265782
0.810981098,0.880350351,0.850091398,0.907265782
0.811768677,0.880350351,0.850091398,0.907265782
0.812556256,0.880500972,0.850138783,0.907265782
0.813343834,0.880634189,0.850315571,0.907265782
0.814131413,0.880634189,0.850315571,0.907265782
0.814918992,0.880784452,0.850315571,0.907554686
0.815706571,0.880921245,0.850458741,0.907554686
0.816494149,0.881044507,0.851005495,0.907554686
0.817281728,0.881044507,0.851005495,0.907554686
0.818069307,0.881146014,0.851005495,0.907554686
0.818856886,0.881267846,0.851126373,0.907992542
0.819644464,0.881267846,0.851126373,0.907992542
0.820432043,0.881367266,0.851540625,0.908273399
0.821219622,0.881484151,0.851780534,0.908273399
0.822007201,0.881484151,0.851780534,0.908273399
0.822794779,0.881590843,0.851784110,0.908273399
0.823582358,0.881713152,0.852119029,0.908273399
0.824369937,0.881828487,0.852165699,0.908837199
0.825157516,0.881828487,0.852165699,0.908837199
0.825945095,0.881932855,0.852570295,0.908837199
0.826732673,0.882021844,0.852570295,0.908837199
0.827520252,0.882021844,0.852570295,0.908837199
0.828307831,0.882135987,0.852570295,0.908837199
0.829095410,0.882239997,0.852713168,0.908837199
0.829882988,0.882239997,0.852713168,0.908837199
0.830670567,0.882357359,0.853020728,0.908837199
0.831458146,0.882492244,0.853020728,0.908837199
0.832245725,0.882607877,0.853747725,0.908837199
0.833033303,0.882607877,0.853747725,0.908837199
0.833820882,0.882712781,0.854108930,0.908837199
0.834608461,0.882832885,0.854824185,0.909345806
0.835396040,0.882832885,0.854824185,0.909345806
0.836183618,0.882964849,0.855126977,0.909345806
0.836971197,0.883060575,0.855126977,0.909345806
0.837758776,0.883060575,0.855126977,0.909345806
0.838546355,0.883157551,0.855126977,0.909362555
0.839333933,0.883256376,0.855140209,0.909528375
0.840121512,0.883377075,0.855275452,0.909528375
0.840909091,0.883377075,0.855275452,0.909528375
0.841696670,0.883486688,0.855339825,0.909528375
0.842484248,0.883605719,0.855339825,0.909753859
0.843271827,0.883605719,0.855339825,0.909753859
0.844059406,0.883720398,0.855339825,0.910071969
0.844846985,0.883832633,0.855480134,0.910071969
0.845634563,0.883832633,0.855480134,0.910071969
0.846422142,0.883958876,0.855595648,0.910071969
0.847209721,0.884075344,0.856095314,0.910071969
0.847997300,0.884181857,0.856310666,0.910071969
0.848784878,0.884181857,0.856310666,0.910071969
0.849572457,0.884318948,0.856382966,0.910081744
0.850360036,0.884390473,0.856382966,0.910185158
0.851147615,0.884390473,0.856382966,0.910185158
0.851935194,0.884474337,0.856592894,0.910185158
0.852722772,0.884568691,0.856592894,0.910185158
0.853510351,0.884568691,0.856592894,0.910185158
0.854297930,0.884656250,0.856866539,0.910185158
0.855085509,0.884784520,0.856866539,0.910185158
0.855873087,0.884885609,0.857011914,0.910185158
0.856660666,0.884885609,0.857011914,0.910185158
0.857448245,0.884996831,0.857142866,0.910185158
0.858235824,0.885096908,0.857142866,0.910665452
0.859023402,0.885096908,0.857142866,0.910665452
0.859810981,0.885195196,0.857273579,0.910665452
0.860598560,0.885277927,0.857555330,0.910665452
0.861386139,0.885277927,0.857555330,0.910665452
0.862173717,0.885345578,0.857798159,0.910714269
